PGM_SYS_ID,2007_titlefive_N,2007_titlefive_Y,2008_titlefive_N,2008_titlefive_Y,2009_titlefive_N,2009_titlefive_Y,2010_titlefive_N,2010_titlefive_Y,2011_titlefive_N,2011_titlefive_Y,2012_titlefive_N,2012_titlefive_Y,2013_titlefive_N,2013_titlefive_Y,2014_titlefive_N,2014_titlefive_Y,2015_titlefive_N,2015_titlefive_Y,2016_titlefive_N,2016_titlefive_Y,2017_titlefive_N,2017_titlefive_Y
NY0000002630600111,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000002630700006,5,0,5,0,5,0,5,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0
NY0000002630700242,5,0,10,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000002630700273,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000002630700276,5,0,5,0,5,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000002630700290,10,0,5,0,5,0,5,0,5,0,15,0,5,0,5,0,5,0,5,0,0,0
NY0000002630700339,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0
NY0000002630800040,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000002630800096,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000002630800233,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000002630800513,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000002640200295,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000002640300014,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000002640300107,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0
NY0000002640500073,5,0,5,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000002649900029,5,0,10,0,5,0,0,10,5,0,5,0,10,0,5,0,5,0,5,0,0,0
NY0000003130200017,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,5,0
NY0000003132800025,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003133000048,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003134600019,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0
NY0000003330900040,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003330900064,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0
NY0000003330900101,5,0,5,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003333000037,5,0,10,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0
NY0000003333000184,10,0,10,0,10,0,10,0,10,0,15,0,10,0,10,0,10,0,10,0,10,0
NY0000003333600022,5,0,5,0,5,0,5,0,5,0,5,0,0,10,0,0,0,10,0,0,0,0
NY0000003334200271,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000003334600011,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,10,5,0
NY0000003334600075,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000003334600267,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003334800082,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0
NY0000003334800084,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003334800087,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003334800111,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0
NY0000003334800197,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,10,0,5,0
NY0000003335200039,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0
NY0000003335200145,10,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0
NY0000003335400138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003373000060,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,10,0,5,0
NY0000003392200003,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003392400025,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0
NY0000003392400173,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,10,5,0,5,0
NY0000003392400178,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003392600041,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0
NY0000003392600059,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003392600134,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,5,0
NY0000003392800001,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,15,0,5,0
NY0000003392800010,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003392800030,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000003484600079,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000003514800070,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003514800084,0,5,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,10,5,0,5,0
NY0000003515400153,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003515600095,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003550800088,10,0,10,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000003551200031,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0
NY0000003551200041,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,0,10,5,0,5,0
NY0000003551800214,5,0,5,0,5,0,0,10,10,0,5,0,5,0,5,0,5,0,10,0,5,0
NY0000003551800222,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
NY0000003551800242,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000003551800342,5,0,5,0,5,0,5,0,5,0,10,0,5,0,10,0,10,0,5,0,5,0
NY0000003551800426,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
NY0000003552000007,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000003552200087,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,10,0,5,0,0,0
NY0000003553400075,5,0,5,0,5,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
NY0000003553400157,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000003553400189,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000003555400036,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000004010100020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
NY0000004010100070,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,10,0,0
NY0000004010100112,5,0,5,0,5,0,5,0,5,0,0,10,5,0,5,0,5,0,5,0,5,0
NY0000004010100122,10,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0
NY0000004010100153,10,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000004010100171,10,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,10,0,5,0,0,0
NY0000004010100426,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0
NY0000004010300016,5,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000004012200004,5,0,5,0,5,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000004012200007,5,0,5,0,0,10,0,10,0,20,0,10,0,10,0,10,0,0,0,5,0,0
NY0000004012200027,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0
NY0000004012200044,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
NY0000004012200078,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,10,0,5,0,5,0
NY0000004012400001,10,0,5,0,0,10,0,10,10,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000004012600033,10,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000004012600138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
NY0000004012600602,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000004102600037,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
NY0000004102600201,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000004122800027,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000004123000019,5,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000004125000018,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000004192200055,0,0,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000004192600001,5,0,5,0,5,0,5,0,5,0,0,0,0,0,10,0,5,0,5,0,0,0
NY0000004192600021,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000004273200014,10,0,5,0,5,0,5,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0
NY0000004381400003,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000004381400005,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000004381400016,15,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0
NY0000004381400029,5,0,5,0,5,0,10,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0
NY0000004382400019,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000004382800006,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000004382800031,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,0,10,5,0,0,0
NY0000004384400008,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0
NY0000004421500054,5,0,10,0,5,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0,5,0
NY0000004422400001,5,0,10,0,5,0,5,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000004422800056,10,0,5,0,5,0,0,10,10,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000004422800076,0,10,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,5,0
NY0000004432400005,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000005092800017,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
NY0000005094200106,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0
NY0000005094600049,5,0,5,0,5,0,10,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0
NY0000005154800008,10,0,5,0,5,0,5,0,0,10,10,0,5,0,5,0,5,0,5,0,0,0
NY0000005163400022,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,0,0
NY0000005170800038,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000005172800005,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0
NY0000005172800102,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000005172800122,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,10,0,10,0,0,0
NY0000005411500002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0
NY0000005411500011,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000005412600028,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000005413800014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
NY0000005414400031,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000005415400002,10,0,5,0,5,0,5,0,5,0,5,0,0,10,0,10,5,0,5,0,5,0
NY0000005520500005,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000005520500013,5,0,5,0,5,0,5,0,5,0,0,10,5,0,5,0,5,0,5,0,5,0
NY0000005520500025,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000005532600004,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000005532800010,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000005533000015,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000005533200025,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
NY0000005533400006,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000005534400001,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000005535200007,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,0,5
NY0000006212600037,5,0,5,0,0,10,5,0,10,0,10,0,5,0,5,0,5,0,5,0,10,0
NY0000006215600018,5,0,5,0,5,0,15,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000006221800017,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000006224000009,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000006225200007,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000006225200018,0,0,5,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000006226000018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000006226000024,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0
NY0000006232000018,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0
NY0000006233600028,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0
NY0000006233800012,5,0,5,0,5,0,5,0,5,0,0,10,5,0,5,0,5,0,5,0,5,0
NY0000006301300065,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000006301300183,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000006301400011,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000006301600048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
NY0000006301600065,10,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000006302000024,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
NY0000006302200014,5,0,5,0,5,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000006302400009,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0
NY0000006302400025,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000006401200053,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000006402600001,5,0,5,0,0,10,10,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000006403000002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000006405800003,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,10,5,0,5,0
NY0000006405800004,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000006405800024,5,0,10,0,5,0,15,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000006405800046,5,0,5,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0,10,0
NY0000006990600006,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,10,0,10,5,0,5,0
NY0000007030200079,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000007034600032,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000007034600045,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000007034600160,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000007034800027,5,0,5,0,5,0,5,0,5,0,10,0,10,0,0,0,5,0,5,0,5,0
NY0000007039900011,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0
NY0000007039900027,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007050100042,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007050100044,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007050100134,0,0,0,0,0,0,5,0,5,0,5,0,0,10,5,0,5,0,0,0,0,0
NY0000007055200002,5,0,5,0,0,10,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007055200004,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000007082200007,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000007082200014,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000007083000037,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000007084200017,5,0,5,0,5,0,5,0,5,0,5,10,5,0,5,0,5,0,5,0,5,0
NY0000007112200063,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000007253800011,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007311500204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
NY0000007311500229,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000007312600016,5,0,5,0,5,0,5,0,0,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000007312600127,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000007313200009,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,0,0
NY0000007313200035,5,0,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
NY0000007313200042,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000007313200052,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000007313400022,5,0,5,0,5,0,5,0,5,0,5,0,0,10,5,0,5,0,5,0,5,0
NY0000007313600002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007313800015,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
NY0000007314200028,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007315600030,5,0,5,0,5,0,5,0,10,0,5,0,10,0,5,0,5,0,5,0,5,0
NY0000007350400012,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007351200005,5,0,10,0,5,0,5,0,5,0,10,0,5,0,10,0,5,0,10,0,0,0
NY0000007351200030,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000007354200024,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
NY0000007355000021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000007355600001,5,0,5,0,5,0,5,0,5,0,5,0,0,10,5,0,5,0,5,0,0,0
NY0000007355600040,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000007355800001,5,0,5,0,10,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0
NY0000007355800013,5,0,5,0,0,10,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,10
NY0000007500700030,20,0,25,0,35,0,15,10,10,0,15,0,15,0,5,0,10,0,5,0,5,0
NY0000007502400007,5,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0,5,0,5,0,5,0
NY0000007503200017,5,0,5,0,10,0,5,0,0,0,5,0,10,0,5,0,0,0,0,0,0,0
NY0000007503200019,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008070400025,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,5,0,5,0,5,0
NY0000008070400029,10,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008070400036,0,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
NY0000008072800004,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,10,0,10,0
NY0000008072800033,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008180200045,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,5,0
NY0000008183600007,5,0,5,0,5,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000008183800007,10,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0
NY0000008245200006,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0
NY0000008245200008,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,15,0,0,0
NY0000008261400117,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008261400125,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008261400205,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,10,0,10,0,10
NY0000008261400311,5,0,5,0,5,0,10,0,5,0,10,0,0,10,5,0,5,0,5,0,0,0
NY0000008261400313,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008261400344,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
NY0000008261400709,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008261400822,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008261400823,0,0,5,0,5,0,0,10,0,10,5,0,10,0,0,10,5,0,0,10,5,0
NY0000008261400888,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,5,0,0,10,0,10
NY0000008261400907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
NY0000008262600038,5,0,5,0,5,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
NY0000008262600109,10,0,5,0,0,0,0,20,0,10,5,0,0,0,0,0,0,0,0,0,0,0
NY0000008262800068,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008263200225,0,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,10,0,5,0,5,0
NY0000008264800014,10,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,10,0,5,0,0,0
NY0000008265400064,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
NY0000008265600008,10,0,5,0,5,0,5,0,5,0,10,0,10,0,5,0,5,0,5,0,5,0
NY0000008269900126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
NY0000008320500041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
NY0000008322400108,5,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,0,0
NY0000008322400427,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,0,0
NY0000008322600023,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008323400013,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000008324400004,5,0,10,0,5,0,5,0,5,0,5,0,5,0,10,0,10,0,5,0,5,0
NY0000008324400040,5,0,5,0,5,0,5,0,10,0,5,0,10,0,5,0,5,0,5,0,5,0
NY0000008342000010,0,0,5,0,5,0,5,0,5,0,5,0,15,0,5,0,5,0,5,0,5,0
NY0000008442400001,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
NY0000008443200001,5,0,5,0,5,0,5,0,5,0,10,0,5,0,10,0,5,0,5,0,0,0
NY0000008453200023,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
NY0000008453200075,5,0,5,0,5,0,5,0,10,0,5,0,5,0,10,0,5,0,5,0,5,0
NY0000008453800003,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008460300012,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008460600024,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008462400031,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0
NY0000008462400159,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,10,0
NY0000008463800011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY0000008464200009,0,10,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008464200108,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,10,0,0
NY0000008467400004,5,0,0,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,0,0
NY0000008468200006,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008542800006,0,0,5,0,5,0,5,0,5,0,5,0,10,0,10,0,5,0,5,0,0,0
NY0000008543000017,5,0,5,0,5,0,5,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
NY0000008543200009,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
NY0000008543600007,5,0,0,10,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
